report_month,payer,specialty,state,total_claims,approved_claims,denied_claims,billed_amount,allowed_amount,paid_amount,approval_rate,denial_rate,paid_to_allowed_ratio
2024-12-01,Medicare Advantage,Cardiology,GA,2,1,1,2455.95,1628.89,195.23,0.5,0.5,0.11985462492863237
2024-12-01,Medicare Advantage,Cardiology,NC,7,4,2,8631.619999999999,4721.4,2744.88,0.5714285714285714,0.2857142857142857,0.5813699326470962
2024-12-01,Medicare Advantage,Cardiology,TX,4,3,1,4570.4400000000005,3189.75,1963.92,0.75,0.25,0.6156971549494474
2024-12-01,Medicare Advantage,Orthopedics,AZ,5,4,1,5948.09,3144.8199999999997,2068.89,0.8,0.2,0.6578723106568898
2024-12-01,Medicare Advantage,Orthopedics,FL,3,1,1,2582.3199999999997,1636.92,1099.0500000000002,0.3333333333333333,0.3333333333333333,0.6714133861153875
2024-12-01,Medicare Advantage,Orthopedics,GA,1,1,0,708.24,502.74,398.9,1.0,0.0,0.7934518836774476
2024-12-01,Medicare Advantage,Orthopedics,NC,6,4,2,7531.08,3576.16,1449.8600000000001,0.6666666666666666,0.3333333333333333,0.4054236946892757
2024-12-01,Medicare Advantage,Orthopedics,TX,11,8,1,10823.18,6817.4800000000005,5652.38,0.7272727272727273,0.09090909090909091,0.8291010754707018
2024-12-01,Medicare Advantage,Primary Care,AZ,6,4,0,4982.8,5439.82,4948.89,0.6666666666666666,0.0,0.9097525285763133
2024-12-01,Medicare Advantage,Primary Care,FL,1,1,0,3003.88,450.1,356.06,1.0,0.0,0.7910686514107975
2024-12-01,Medicare Advantage,Primary Care,GA,3,1,1,2267.08,2174.81,1466.85,0.3333333333333333,0.3333333333333333,0.6744727125587983
2024-12-01,Medicare Advantage,Primary Care,TX,4,1,3,7795.2699999999995,2196.37,674.14,0.25,0.75,0.30693371335430736
2024-12-01,Medicare Advantage,Radiology,AZ,4,3,0,6408.31,2119.98,1723.83,0.75,0.0,0.8131350295757507
2024-12-01,Medicare Advantage,Radiology,FL,6,5,0,5830.58,3252.0499999999997,3034.6,0.8333333333333334,0.0,0.9331344844021464
2024-12-01,Medicare Advantage,Radiology,GA,7,5,2,7373.13,5112.86,3458.3,0.7142857142857143,0.2857142857142857,0.676392469185544
2024-12-01,Medicare Advantage,Radiology,NC,2,2,0,2335.62,2271.35,1899.0,1.0,0.0,0.8360666563937746
2024-12-01,Medicare Advantage,Radiology,TX,5,2,2,5112.53,5279.51,2477.8500000000004,0.4,0.4,0.4693333282823596
2025-01-01,Commercial,Cardiology,AZ,3,3,0,3709.72,1673.5800000000002,1522.69,1.0,0.0,0.9098399837474157
2025-01-01,Commercial,Cardiology,FL,2,2,0,1782.22,1254.88,1024.9099999999999,1.0,0.0,0.8167394491903607
2025-01-01,Commercial,Cardiology,GA,2,2,0,1576.75,1056.34,864.53,1.0,0.0,0.8184202056156162
2025-01-01,Commercial,Cardiology,NC,12,8,1,15613.01,9599.63,7874.37,0.6666666666666666,0.08333333333333333,0.8202784899001316
2025-01-01,Commercial,Cardiology,TX,2,2,0,1139.42,1615.88,1322.4,1.0,0.0,0.8183776022972002
2025-01-01,Commercial,Orthopedics,AZ,4,4,0,4738.280000000001,2309.62,1822.7,1.0,0.0,0.7891774404447486
2025-01-01,Commercial,Orthopedics,GA,1,0,0,1528.91,680.91,526.21,0.0,0.0,0.7728040416501447
2025-01-01,Commercial,Orthopedics,NC,3,3,0,2530.41,1859.74,1642.21,1.0,0.0,0.883032036736318
2025-01-01,Commercial,Orthopedics,TX,7,6,0,8374.539999999999,5697.18,4797.2,0.8571428571428571,0.0,0.8420306186569495
2025-01-01,Commercial,Primary Care,AZ,13,13,0,19451.38,7980.82,6952.63,1.0,0.0,0.8711673737786343
2025-01-01,Commercial,Primary Care,GA,2,2,0,2524.46,1377.09,1081.9099999999999,1.0,0.0,0.785649449200851
2025-01-01,Commercial,Primary Care,NC,1,1,0,589.68,451.33,399.48,1.0,0.0,0.8851173199211221
2025-01-01,Commercial,Primary Care,TX,9,6,1,11472.38,5078.22,4122.32,0.6666666666666666,0.1111111111111111,0.8117647522163277
2025-01-01,Commercial,Radiology,AZ,2,1,1,1141.87,1511.22,358.7,0.5,0.5,0.23735789626923942
2025-01-01,Commercial,Radiology,FL,8,6,2,11763.95,6210.16,3633.49,0.75,0.25,0.5850879848506318
2025-01-01,Commercial,Radiology,GA,10,10,0,13502.029999999999,6966.81,6151.12,1.0,0.0,0.8829177198746628
2025-01-01,Commercial,Radiology,NC,5,4,1,6065.96,3865.42,1969.51,0.8,0.2,0.5095203108588459
2025-01-01,Commercial,Radiology,TX,7,3,4,7794.65,6331.92,2788.21,0.42857142857142855,0.5714285714285714,0.4403419499930511
2025-01-01,Medicaid,Cardiology,AZ,1,0,1,1949.74,867.78,0.0,0.0,1.0,0.0
2025-01-01,Medicaid,Cardiology,FL,4,4,0,6820.47,2813.43,2404.99,1.0,0.0,0.8548248934574523
2025-01-01,Medicaid,Cardiology,GA,2,2,0,2229.46,868.62,684.87,1.0,0.0,0.7884575533605028
2025-01-01,Medicaid,Cardiology,NC,12,6,2,16382.25,9970.01,7589.7,0.5,0.16666666666666666,0.7612529977402229
2025-01-01,Medicaid,Cardiology,TX,2,2,0,1918.6,1291.23,1024.97,1.0,0.0,0.7937935147107796
2025-01-01,Medicaid,Orthopedics,AZ,4,3,0,4418.84,3913.12,3615.98,0.75,0.0,0.9240657071595044
2025-01-01,Medicaid,Orthopedics,FL,2,2,0,2549.83,995.72,820.7,1.0,0.0,0.8242276945325996
2025-01-01,Medicaid,Orthopedics,GA,4,2,2,5308.43,2852.96,1678.9299999999998,0.5,0.5,0.5884870450339296
2025-01-01,Medicaid,Orthopedics,NC,2,1,1,2888.1099999999997,2168.52,952.02,0.5,0.5,0.4390183166399203
2025-01-01,Medicaid,Orthopedics,TX,2,2,0,2377.17,1496.3600000000001,1288.1,1.0,0.0,0.8608222620225078
2025-01-01,Medicaid,Primary Care,AZ,12,9,3,16627.309999999998,10507.28,6538.94,0.75,0.25,0.6223247120091974
2025-01-01,Medicaid,Primary Care,FL,1,1,0,1177.04,620.49,600.96,1.0,0.0,0.9685248755016197
2025-01-01,Medicaid,Primary Care,GA,1,0,1,673.49,750.92,0.0,0.0,1.0,0.0
2025-01-01,Medicaid,Primary Care,NC,4,4,0,4288.46,3380.03,2864.62,1.0,0.0,0.8475131877527713
2025-01-01,Medicaid,Primary Care,TX,1,1,0,610.04,366.66,320.51,1.0,0.0,0.874134075165003
2025-01-01,Medicaid,Radiology,AZ,3,2,1,1833.42,1821.6299999999999,1302.6799999999998,0.6666666666666666,0.3333333333333333,0.7151177791318764
2025-01-01,Medicaid,Radiology,FL,4,3,1,5655.6900000000005,2459.45,1804.8400000000001,0.75,0.25,0.7338388664132226
2025-01-01,Medicaid,Radiology,GA,7,5,2,7194.32,4799.7699999999995,2664.2,0.7142857142857143,0.2857142857142857,0.5550682636876351
2025-01-01,Medicaid,Radiology,TX,9,7,1,12151.16,4667.95,3550.41,0.7777777777777778,0.1111111111111111,0.7605929797877012
2025-01-01,Medicare,Cardiology,FL,3,2,1,2537.84,1311.12,841.12,0.6666666666666666,0.3333333333333333,0.6415278540484471
2025-01-01,Medicare,Cardiology,GA,5,3,1,6422.67,2738.9700000000003,1976.84,0.6,0.2,0.721745765744057
2025-01-01,Medicare,Cardiology,NC,11,8,3,19255.239999999998,6576.63,3903.1400000000003,0.7272727272727273,0.2727272727272727,0.593486329624747
2025-01-01,Medicare,Cardiology,TX,3,3,0,4997.780000000001,1964.77,1697.01,1.0,0.0,0.8637194175399665
2025-01-01,Medicare,Orthopedics,AZ,4,3,0,6699.26,1857.24,1584.97,0.75,0.0,0.85340074519179
2025-01-01,Medicare,Orthopedics,FL,2,1,1,3200.67,943.93,392.48,0.5,0.5,0.4157935440127976
2025-01-01,Medicare,Orthopedics,GA,1,1,0,1029.91,677.15,488.48,1.0,0.0,0.7213763567894854
2025-01-01,Medicare,Orthopedics,NC,3,3,0,7186.950000000001,3082.69,2433.44,1.0,0.0,0.7893884886251943
2025-01-01,Medicare,Orthopedics,TX,5,3,1,7760.2,3101.43,2415.88,0.6,0.2,0.7789568037969583
2025-01-01,Medicare,Primary Care,AZ,9,7,1,8780.85,7745.54,5743.09,0.7777777777777778,0.1111111111111111,0.7414705753246384
2025-01-01,Medicare,Primary Care,GA,1,1,0,673.03,733.84,679.36,1.0,0.0,0.925760383734874
2025-01-01,Medicare,Primary Care,NC,4,3,0,2800.19,5080.08,4210.45,0.75,0.0,0.8288156879419222
2025-01-01,Medicare,Primary Care,TX,5,3,1,4372.88,2877.1800000000003,1936.43,0.6,0.2,0.6730305368451053
2025-01-01,Medicare,Radiology,AZ,5,2,3,6540.33,3529.12,937.9000000000001,0.4,0.6,0.26576030285170243
2025-01-01,Medicare,Radiology,FL,5,5,0,6182.95,2600.79,2235.88,1.0,0.0,0.8596926318541674
2025-01-01,Medicare,Radiology,GA,8,5,1,8138.93,5566.88,4261.68,0.625,0.125,0.7655419193515938
2025-01-01,Medicare,Radiology,NC,3,0,2,2463.65,2460.18,828.98,0.0,0.6666666666666666,0.33695908429464516
2025-01-01,Medicare,Radiology,TX,10,7,2,11328.98,6745.73,4492.5199999999995,0.7,0.2,0.6659798124146682
2025-01-01,Medicare Advantage,Cardiology,AZ,1,1,0,2353.27,517.76,423.65,1.0,0.0,0.8182362484548825
2025-01-01,Medicare Advantage,Cardiology,FL,3,2,1,4015.32,1411.69,802.51,0.6666666666666666,0.3333333333333333,0.5684746651176957
2025-01-01,Medicare Advantage,Cardiology,GA,5,3,2,6161.620000000001,3139.67,945.91,0.6,0.4,0.3012768857873598
2025-01-01,Medicare Advantage,Cardiology,NC,7,6,0,12193.2,6851.43,5845.29,0.8571428571428571,0.0,0.8531489046812125
2025-01-01,Medicare Advantage,Cardiology,TX,6,3,1,6399.77,3910.18,3158.39,0.5,0.16666666666666666,0.8077351937762456
2025-01-01,Medicare Advantage,Orthopedics,AZ,4,3,0,3280.8,1842.88,1592.18,0.75,0.0,0.8639629275915958
2025-01-01,Medicare Advantage,Orthopedics,FL,1,1,0,1726.74,1133.13,1017.34,1.0,0.0,0.8978140195741
2025-01-01,Medicare Advantage,Orthopedics,GA,1,1,0,526.25,510.84,386.24,1.0,0.0,0.7560880119019654
2025-01-01,Medicare Advantage,Orthopedics,NC,2,2,0,1919.1000000000001,1841.31,1767.79,1.0,0.0,0.9600719053282717
2025-01-01,Medicare Advantage,Orthopedics,TX,7,5,1,13179.619999999999,3698.6,2912.29,0.7142857142857143,0.14285714285714285,0.7874033418050073
2025-01-01,Medicare Advantage,Primary Care,AZ,12,9,1,13852.86,9796.5,7393.99,0.75,0.08333333333333333,0.7547583320573674
2025-01-01,Medicare Advantage,Primary Care,FL,3,2,1,4904.57,1979.92,1395.79,0.6666666666666666,0.3333333333333333,0.7049729281991192
2025-01-01,Medicare Advantage,Primary Care,GA,2,2,0,4241.62,1290.88,1242.94,1.0,0.0,0.9628625433812592
2025-01-01,Medicare Advantage,Primary Care,NC,4,3,1,5222.72,3424.77,2464.99,0.75,0.25,0.719753443296922
2025-01-01,Medicare Advantage,Primary Care,TX,3,2,1,4147.64,1079.69,657.45,0.6666666666666666,0.3333333333333333,0.608924783965768
2025-01-01,Medicare Advantage,Radiology,AZ,3,3,0,2162.72,2935.21,2683.08,1.0,0.0,0.914101546397021
2025-01-01,Medicare Advantage,Radiology,FL,2,1,0,2548.33,806.1400000000001,626.76,0.5,0.0,0.7774828193614012
2025-01-01,Medicare Advantage,Radiology,GA,8,6,2,9701.62,5109.87,3208.91,0.75,0.25,0.6279827079749583
2025-01-01,Medicare Advantage,Radiology,NC,1,1,0,911.88,499.48,386.06,1.0,0.0,0.7729238407944262
2025-01-01,Medicare Advantage,Radiology,TX,9,6,1,12784.869999999999,6500.82,4881.35,0.6666666666666666,0.1111111111111111,0.7508821963998389
2025-02-01,Commercial,Cardiology,FL,6,5,1,9333.98,5858.97,4304.36,0.8333333333333334,0.16666666666666666,0.7346615531398862
2025-02-01,Commercial,Cardiology,GA,2,2,0,2542.96,1233.5700000000002,990.6800000000001,1.0,0.0,0.803099945686098
2025-02-01,Commercial,Cardiology,NC,10,6,2,11773.27,7153.7300000000005,4738.84,0.6,0.2,0.6624292501953526
2025-02-01,Commercial,Cardiology,TX,3,3,0,3062.96,2038.88,1634.37,1.0,0.0,0.8016018598446205
2025-02-01,Commercial,Orthopedics,AZ,7,7,0,8674.82,5291.1900000000005,4434.85,1.0,0.0,0.8381573899255177
2025-02-01,Commercial,Orthopedics,FL,3,2,1,3861.0299999999997,1354.46,688.3499999999999,0.6666666666666666,0.3333333333333333,0.508209913914032
2025-02-01,Commercial,Orthopedics,GA,2,2,0,1127.85,706.45,537.98,1.0,0.0,0.7615259395569396
2025-02-01,Commercial,Orthopedics,NC,4,3,1,5878.23,3620.25,2176.03,0.75,0.25,0.601071749188592
2025-02-01,Commercial,Orthopedics,TX,7,6,1,6433.66,4589.67,3434.79,0.8571428571428571,0.14285714285714285,0.7483740661093281
2025-02-01,Commercial,Primary Care,AZ,9,4,3,10146.5,5231.1900000000005,3340.0,0.4444444444444444,0.3333333333333333,0.6384780518390653
2025-02-01,Commercial,Primary Care,FL,3,3,0,3630.7799999999997,1297.83,1082.2,1.0,0.0,0.8338534322677085
2025-02-01,Commercial,Primary Care,GA,2,0,1,2424.7,2556.51,739.26,0.0,0.5,0.2891676543412699
2025-02-01,Commercial,Primary Care,NC,1,1,0,714.19,677.53,621.96,1.0,0.0,0.9179814915944682
2025-02-01,Commercial,Primary Care,TX,4,3,0,4459.55,3092.5,2615.29,0.75,0.0,0.8456879547291835
2025-02-01,Commercial,Radiology,AZ,3,3,0,3861.15,2175.16,1844.1399999999999,1.0,0.0,0.8478180915426912
2025-02-01,Commercial,Radiology,FL,8,6,1,6385.26,5512.5,4057.43,0.75,0.125,0.736041723356009
2025-02-01,Commercial,Radiology,GA,4,3,0,5434.83,1768.34,1430.47,0.75,0.0,0.8089338023230828
2025-02-01,Commercial,Radiology,NC,4,3,1,3711.5299999999997,2122.24,1613.43,0.75,0.25,0.760248605247286
2025-02-01,Commercial,Radiology,TX,5,4,0,8827.099999999999,3591.49,2981.85,0.8,0.0,0.830254295570919
2025-02-01,Medicaid,Cardiology,FL,3,3,0,3656.8799999999997,1885.14,1552.12,1.0,0.0,0.8233446852753641
2025-02-01,Medicaid,Cardiology,GA,2,1,1,1670.24,1542.4499999999998,331.54,0.5,0.5,0.2149437583065902
2025-02-01,Medicaid,Cardiology,NC,14,11,2,13040.07,10023.02,7125.74,0.7857142857142857,0.14285714285714285,0.7109374220544307
2025-02-01,Medicaid,Cardiology,TX,4,2,1,4130.72,2254.7,1524.69,0.5,0.25,0.6762274360225308
2025-02-01,Medicaid,Orthopedics,AZ,3,3,0,2691.89,2226.3199999999997,1923.25,1.0,0.0,0.8638695245966439
2025-02-01,Medicaid,Orthopedics,FL,1,1,0,571.93,384.58,283.52,1.0,0.0,0.7372198242238286
2025-02-01,Medicaid,Orthopedics,GA,3,0,3,3301.4700000000003,2244.61,0.0,0.0,1.0,0.0
2025-02-01,Medicaid,Orthopedics,NC,3,3,0,4038.64,1682.8,1444.1,1.0,0.0,0.858153078202995
2025-02-01,Medicaid,Orthopedics,TX,2,0,1,2701.56,881.9100000000001,469.77,0.0,0.5,0.532673402047828
2025-02-01,Medicaid,Primary Care,AZ,7,3,2,12342.77,3775.4,2123.83,0.42857142857142855,0.2857142857142857,0.562544366159877
2025-02-01,Medicaid,Primary Care,FL,4,4,0,5144.3,2122.69,1756.38,1.0,0.0,0.8274312311265423
2025-02-01,Medicaid,Primary Care,GA,2,2,0,2445.73,1350.1100000000001,1142.79,1.0,0.0,0.8464421417514127
2025-02-01,Medicaid,Primary Care,NC,1,1,0,1463.93,935.19,863.16,1.0,0.0,0.922978218329965
2025-02-01,Medicaid,Primary Care,TX,4,3,1,4959.62,2319.67,1801.0700000000002,0.75,0.25,0.7764337168648989
2025-02-01,Medicaid,Radiology,AZ,2,1,0,4490.98,428.82000000000005,365.93,0.5,0.0,0.8533417284641573
2025-02-01,Medicaid,Radiology,FL,3,1,1,2146.18,2284.8599999999997,1313.58,0.3333333333333333,0.3333333333333333,0.5749061211627846
2025-02-01,Medicaid,Radiology,GA,16,14,1,21475.42,9273.09,7642.03,0.875,0.0625,0.8241082530202984
2025-02-01,Medicaid,Radiology,NC,1,1,0,830.98,858.14,829.42,1.0,0.0,0.9665322674621857
2025-02-01,Medicaid,Radiology,TX,6,3,2,9513.29,4370.41,2703.46,0.5,0.3333333333333333,0.6185826959026728
2025-02-01,Medicare,Cardiology,AZ,1,1,0,1359.68,2196.77,1597.8,1.0,0.0,0.7273405955106815
2025-02-01,Medicare,Cardiology,FL,5,3,0,8612.14,4038.47,3553.47,0.6,0.0,0.8799050135323526
2025-02-01,Medicare,Cardiology,GA,2,1,0,2735.17,1265.99,966.45,0.5,0.0,0.7633946555659997
2025-02-01,Medicare,Cardiology,NC,11,9,2,14420.17,7590.0599999999995,5703.83,0.8181818181818182,0.18181818181818182,0.751486813015971
2025-02-01,Medicare,Cardiology,TX,4,3,1,5341.6900000000005,2952.86,1849.88,0.75,0.25,0.6264706081561605
2025-02-01,Medicare,Orthopedics,AZ,2,2,0,1731.59,825.55,714.4,1.0,0.0,0.8653624856156502
2025-02-01,Medicare,Orthopedics,FL,1,1,0,2023.1,385.87,360.7,1.0,0.0,0.9347707777230673
2025-02-01,Medicare,Orthopedics,GA,3,2,0,3835.25,1462.17,1265.95,0.6666666666666666,0.0,0.8658021981028198
2025-02-01,Medicare,Orthopedics,NC,5,4,0,7669.06,2637.05,2174.16,0.8,0.0,0.8244667336607192
2025-02-01,Medicare,Orthopedics,TX,5,4,0,7130.45,2621.71,2207.71,0.8,0.0,0.84208779765878
2025-02-01,Medicare,Primary Care,AZ,6,6,0,6499.47,2763.8199999999997,2431.27,1.0,0.0,0.8796774030146682
2025-02-01,Medicare,Primary Care,FL,2,2,0,3060.8100000000004,1891.44,1550.29,1.0,0.0,0.8196347756206911
2025-02-01,Medicare,Primary Care,GA,1,0,1,407.47,413.16,0.0,0.0,1.0,0.0
2025-02-01,Medicare,Primary Care,NC,3,2,1,1558.6,2222.14,816.8499999999999,0.6666666666666666,0.3333333333333333,0.36759610105573903
2025-02-01,Medicare,Primary Care,TX,2,0,1,2949.2200000000003,1009.3399999999999,502.17,0.0,0.5,0.49752313392910225
2025-02-01,Medicare,Radiology,AZ,2,2,0,2357.91,1250.94,1138.8200000000002,1.0,0.0,0.9103714007066687
2025-02-01,Medicare,Radiology,FL,2,1,0,1723.6799999999998,2319.45,1824.52,0.5,0.0,0.7866175170837915
2025-02-01,Medicare,Radiology,GA,5,3,0,8089.98,3308.6,2653.0699999999997,0.6,0.0,0.8018708819440246
2025-02-01,Medicare,Radiology,NC,5,3,2,4715.83,4499.67,2369.75,0.6,0.4,0.5266497320914645
2025-02-01,Medicare,Radiology,TX,10,8,0,8481.17,8179.360000000001,7176.31,0.8,0.0,0.8773681559437413
2025-02-01,Medicare Advantage,Cardiology,FL,5,4,0,5212.82,3173.26,2811.32,0.8,0.0,0.8859406414854125
2025-02-01,Medicare Advantage,Cardiology,GA,3,3,0,4242.77,1451.76,1260.71,1.0,0.0,0.8684011131316471
2025-02-01,Medicare Advantage,Cardiology,NC,7,4,3,9920.9,3785.62,1719.07,0.5714285714285714,0.42857142857142855,0.45410527205583234
2025-02-01,Medicare Advantage,Cardiology,TX,2,2,0,2868.59,895.24,716.95,1.0,0.0,0.8008467003261696
2025-02-01,Medicare Advantage,Orthopedics,AZ,3,2,1,3879.2,2358.02,980.52,0.6666666666666666,0.3333333333333333,0.4158234450937651
2025-02-01,Medicare Advantage,Orthopedics,FL,2,2,0,5387.73,1119.67,1063.73,1.0,0.0,0.9500388507328051
2025-02-01,Medicare Advantage,Orthopedics,NC,3,2,0,3307.41,2196.67,1945.6799999999998,0.6666666666666666,0.0,0.8857406893161011
2025-02-01,Medicare Advantage,Orthopedics,TX,1,0,1,1291.15,891.32,0.0,0.0,1.0,0.0
2025-02-01,Medicare Advantage,Primary Care,AZ,6,3,3,6475.1900000000005,3628.93,1598.0,0.5,0.5,0.44035018586745955
2025-02-01,Medicare Advantage,Primary Care,FL,1,1,0,829.12,1461.43,1236.22,1.0,0.0,0.8458975113416312
2025-02-01,Medicare Advantage,Primary Care,GA,3,3,0,3662.8,1678.43,1328.47,1.0,0.0,0.7914956238866083
2025-02-01,Medicare Advantage,Primary Care,NC,4,3,0,6703.24,3734.23,2907.38,0.75,0.0,0.7785755028479767
2025-02-01,Medicare Advantage,Primary Care,TX,6,4,0,6779.99,4592.02,3785.5299999999997,0.6666666666666666,0.0,0.8243714095321883
2025-02-01,Medicare Advantage,Radiology,AZ,3,3,0,6345.16,1620.86,1409.42,1.0,0.0,0.8695507323272832
2025-02-01,Medicare Advantage,Radiology,FL,2,2,0,4411.42,840.48,720.0999999999999,1.0,0.0,0.8567723205787168
2025-02-01,Medicare Advantage,Radiology,GA,9,7,1,7556.91,4560.6,3804.4700000000003,0.7777777777777778,0.1111111111111111,0.8342038328290137
2025-02-01,Medicare Advantage,Radiology,NC,3,3,0,4108.58,1366.01,1135.31,1.0,0.0,0.8311139742754445
2025-02-01,Medicare Advantage,Radiology,TX,9,7,0,11437.07,4573.22,3651.79,0.7777777777777778,0.0,0.7985161439860754
2025-03-01,Commercial,Cardiology,FL,4,3,1,5081.96,2716.86,1811.87,0.75,0.25,0.6668985520048879
2025-03-01,Commercial,Cardiology,GA,2,1,1,3120.33,1501.4499999999998,586.25,0.5,0.5,0.3904558926371175
2025-03-01,Commercial,Cardiology,NC,12,8,1,13604.01,7791.93,5981.08,0.6666666666666666,0.08333333333333333,0.7675992982483159
2025-03-01,Commercial,Cardiology,TX,5,4,0,9305.12,3381.91,2792.08,0.8,0.0,0.8255926384794392
2025-03-01,Commercial,Orthopedics,AZ,1,1,0,695.0,524.36,448.44,1.0,0.0,0.8552139751315889
2025-03-01,Commercial,Orthopedics,NC,1,0,1,658.81,623.13,0.0,0.0,1.0,0.0
2025-03-01,Commercial,Orthopedics,TX,1,1,0,572.07,764.82,683.9,1.0,0.0,0.8941973274757459
2025-03-01,Commercial,Primary Care,AZ,8,6,2,8921.65,4492.0,2876.27,0.75,0.25,0.6403094390026715
2025-03-01,Commercial,Primary Care,FL,1,0,1,847.8,768.5,0.0,0.0,1.0,0.0
2025-03-01,Commercial,Primary Care,GA,2,1,0,4087.94,760.21,671.63,0.5,0.0,0.8834795648570789
2025-03-01,Commercial,Primary Care,TX,1,1,0,1315.66,759.29,567.94,1.0,0.0,0.7479882521829605
2025-03-01,Commercial,Radiology,AZ,4,4,0,2991.09,2125.6099999999997,1759.46,1.0,0.0,0.8277435653765274
2025-03-01,Commercial,Radiology,FL,3,3,0,3809.5099999999998,1531.6,1272.84,1.0,0.0,0.8310524941237921
2025-03-01,Commercial,Radiology,GA,6,4,2,5391.07,4476.73,2250.63,0.6666666666666666,0.3333333333333333,0.5027397229674339
2025-03-01,Commercial,Radiology,TX,5,3,1,4381.03,3100.76,1875.38,0.6,0.2,0.6048130135837666
2025-03-01,Medicaid,Cardiology,AZ,2,2,0,2770.5699999999997,1535.73,1323.38,1.0,0.0,0.8617269962818985
2025-03-01,Medicaid,Cardiology,FL,5,4,1,5356.8,3809.43,2910.2200000000003,0.8,0.2,0.7639515623072219
2025-03-01,Medicaid,Cardiology,GA,1,1,0,2986.4,754.07,666.33,1.0,0.0,0.8836447544657657
2025-03-01,Medicaid,Cardiology,NC,16,11,3,19739.53,10710.51,7306.7,0.6875,0.1875,0.6821990736202104
2025-03-01,Medicaid,Cardiology,TX,6,3,2,8178.4,5809.32,3392.88,0.5,0.3333333333333333,0.5840408171696516
2025-03-01,Medicaid,Orthopedics,AZ,4,2,1,2790.21,2657.01,1296.97,0.5,0.25,0.48813139581710263
2025-03-01,Medicaid,Orthopedics,FL,1,1,0,1157.61,554.08,534.22,1.0,0.0,0.9641568004620271
2025-03-01,Medicaid,Orthopedics,GA,3,2,1,5362.139999999999,1651.4299999999998,681.1800000000001,0.6666666666666666,0.3333333333333333,0.41247888193868354
2025-03-01,Medicaid,Orthopedics,NC,7,4,1,7110.91,3615.74,2588.9300000000003,0.5714285714285714,0.14285714285714285,0.7160166383644843
2025-03-01,Medicaid,Orthopedics,TX,7,4,2,7748.6,4816.15,2732.65,0.5714285714285714,0.2857142857142857,0.5673930421602318
2025-03-01,Medicaid,Primary Care,AZ,9,5,3,10060.63,6235.92,3601.38,0.5555555555555556,0.3333333333333333,0.5775218412038641
2025-03-01,Medicaid,Primary Care,FL,3,3,0,2452.43,2699.91,2445.41,1.0,0.0,0.9057375986606961
2025-03-01,Medicaid,Primary Care,TX,2,1,1,3484.69,1758.04,1132.8,0.5,0.5,0.6443539396145708
2025-03-01,Medicaid,Radiology,AZ,4,2,1,5048.43,2274.21,1183.01,0.5,0.25,0.5201850312855892
2025-03-01,Medicaid,Radiology,FL,2,2,0,1988.3200000000002,1370.73,1192.88,1.0,0.0,0.8702516177511254
2025-03-01,Medicaid,Radiology,GA,12,11,1,17344.58,7022.19,4907.84,0.9166666666666666,0.08333333333333333,0.698904472821157
2025-03-01,Medicaid,Radiology,NC,4,1,1,6351.120000000001,2820.27,1827.19,0.25,0.25,0.6478776854698309
2025-03-01,Medicaid,Radiology,TX,11,11,0,13336.01,8245.74,6767.93,1.0,0.0,0.820778971929748
2025-03-01,Medicare,Cardiology,AZ,1,1,0,1937.8,516.74,430.5,1.0,0.0,0.83310755892712
2025-03-01,Medicare,Cardiology,FL,7,7,0,12077.55,3710.23,3069.98,1.0,0.0,0.8274365740129318
2025-03-01,Medicare,Cardiology,GA,2,2,0,2323.86,1400.75,1131.96,1.0,0.0,0.8081099411029806
2025-03-01,Medicare,Cardiology,NC,16,12,2,19382.59,10236.28,7867.24,0.75,0.125,0.7685643612718682
2025-03-01,Medicare,Cardiology,TX,1,1,0,1007.79,754.46,639.63,1.0,0.0,0.8477984253638363
2025-03-01,Medicare,Orthopedics,AZ,4,4,0,5772.41,3326.34,2882.29,1.0,0.0,0.8665049273375541
2025-03-01,Medicare,Orthopedics,GA,3,3,0,2580.66,1806.1000000000001,1371.5,1.0,0.0,0.7593710204307623
2025-03-01,Medicare,Orthopedics,NC,4,2,0,3474.11,3304.8199999999997,2884.8100000000004,0.5,0.0,0.8729098710368494
2025-03-01,Medicare,Orthopedics,TX,4,4,0,3773.84,2204.2799999999997,1709.8899999999999,1.0,0.0,0.7757136117008728
2025-03-01,Medicare,Primary Care,AZ,8,6,1,10002.05,4924.01,3587.88,0.75,0.125,0.7286500230503188
2025-03-01,Medicare,Primary Care,FL,1,1,0,576.0,1091.12,958.24,1.0,0.0,0.8782168780702398
2025-03-01,Medicare,Primary Care,TX,2,2,0,2627.27,1834.96,1499.9099999999999,1.0,0.0,0.8174074639229192
2025-03-01,Medicare,Radiology,AZ,6,3,2,6439.07,3816.0800000000004,2322.69,0.5,0.3333333333333333,0.6086586235089411
2025-03-01,Medicare,Radiology,FL,5,5,0,4895.43,2733.42,2413.7400000000002,1.0,0.0,0.883047610685515
2025-03-01,Medicare,Radiology,GA,7,4,0,9986.39,6235.93,5308.12,0.5714285714285714,0.0,0.8512154562350763
2025-03-01,Medicare,Radiology,NC,6,3,1,7666.780000000001,4394.68,3149.01,0.5,0.16666666666666666,0.7165504655629079
2025-03-01,Medicare,Radiology,TX,4,3,0,7180.01,3637.7299999999996,2888.69,0.75,0.0,0.7940913701676596
2025-03-01,Medicare Advantage,Cardiology,AZ,3,3,0,3596.71,2216.55,2000.79,1.0,0.0,0.9026595384719496
